"","snp1","snp2","post_freq_1","post_freq_2","pre_freq_1","pre_freq_2","mean_dist_ben","pre_cor","post_cor","mean_pre_freq","pre_num_common"
"92",1099,5391,0.35,0.47,0,0,2146,-1.5,0.27514633716925,0,0
"93",1099,5508,0.35,0.23,0,0.01,2204.5,-1.5,-0.102130128882687,0.005,0
"94",1099,5737,0.35,0.69,0,0.36,2319,-1.5,0.0838640121331477,0.18,1
"95",1099,5909,0.35,0.39,0,0,2405,-1.5,0.27295170015709,0,0
"96",1099,6185,0.35,0.51,0,0,2543,-1.5,0.341809225453988,0,0
"97",1099,6613,0.35,0.33,0,0,2757,-1.5,0.287590570846264,0,0
"98",1099,7366,0.35,0.29,0,0,3133.5,-1.5,0.131681870279545,0,0
"99",1099,7667,0.35,0.21,0,0.61,3284,-1.5,-0.0694896101140082,0.305,1
"100",1099,7682,0.35,0.26,0,0,3291.5,-1.5,0.0908155811847908,0,0
"101",1099,8292,0.35,0.22,0,0.01,3596.5,-1.5,0.0151835006529177,0.005,0
"102",1099,8534,0.35,0.24,0,0,3717.5,-1.5,0.0785446963655985,0,0
"103",1099,8734,0.35,0.38,0,0.01,3817.5,-1.5,0.0734295011543004,0.005,0
"104",1099,8875,0.35,0.21,0,0,3888,-1.5,0.0849317456948989,0,0
"105",1099,8975,0.35,0.21,0,0,3938,-1.5,0.0849317456948989,0,0
"106",1099,9067,0.35,0.21,0,0.01,3984,-1.5,0.18787931623417,0.005,0
"107",1382,1591,0.31,0.77,0.1,0.29,3513.5,-0.213033827315276,0.366331999966061,0.195,1
"108",1382,1646,0.31,0.74,0.1,0.29,3486,-0.213033827315276,0.39730782232369,0.195,1
"109",1382,1902,0.31,0.31,0.1,0,3358,-1.5,0.906498363721365,0.05,0
"110",1382,2593,0.31,0.26,0.1,0.04,3012.5,-0.0680413817439772,-0.348014047841842,0.07,0
"111",1382,3410,0.31,0.52,0.1,0,2604,-1.5,0.514148718710832,0.05,0
"112",1382,3765,0.31,0.51,0.1,0,2426.5,-1.5,0.527248296534899,0.05,0
"113",1382,4098,0.31,0.57,0.1,0,2260,-1.5,0.451152401638455,0.05,0
"114",1382,4252,0.31,0.61,0.1,0.11,2183,-0.117187174885109,0.4029593802599,0.105,0
"115",1382,4877,0.31,0.6,0.1,0,1870.5,-1.5,0.414874594043695,0.05,0
"116",1382,5391,0.31,0.47,0.1,0,2004.5,-1.5,0.278559976330085,0.05,0
"117",1382,5508,0.31,0.23,0.1,0.01,2063,-0.0335012605086404,-0.0580582272035973,0.055,0
"118",1382,5737,0.31,0.69,0.1,0.36,2177.5,-0.111111111111111,0.0285179990649836,0.23,1
"119",1382,5909,0.31,0.39,0.1,0,2263.5,-1.5,0.261990092116172,0.05,0
"120",1382,6185,0.31,0.51,0.1,0,2401.5,-1.5,0.354238191027139,0.05,0
"121",1382,6613,0.31,0.33,0.1,0,2615.5,-1.5,0.265323702795397,0.05,0
"122",1382,7366,0.31,0.29,0.1,0,2992,-1.5,0.095777278361052,0.05,0
"123",1382,7667,0.31,0.21,0.1,0.61,3142.5,-0.0751751337429336,-0.0801582748811017,0.355,1
"124",1382,7682,0.31,0.26,0.1,0,3150,-1.5,0.0463361480129365,0.05,0
"125",1382,8292,0.31,0.22,0.1,0.01,3455,-0.0335012605086404,0.0615911018046788,0.055,0
"126",1382,8534,0.31,0.24,0.1,0,3576,-1.5,0.0283511198381915,0.05,0
"127",1382,8734,0.31,0.38,0.1,0.01,3676,-0.0335012605086404,0.143437542650392,0.055,0
"128",1382,8875,0.31,0.21,0.1,0,3746.5,-1.5,0.0260116256236688,0.05,0
"129",1382,8975,0.31,0.21,0.1,0,3796.5,-1.5,0.0260116256236688,0.05,0
"130",1382,9067,0.31,0.21,0.1,0.01,3842.5,-0.0335012605086404,0.23835142663321,0.055,0
"131",1591,1646,0.77,0.74,0.29,0.29,3381.5,1,0.922035709801876,0.29,2
"132",1591,1902,0.77,0.31,0.29,0,3253.5,-1.5,0.366331999966061,0.145,1
"133",1591,2593,0.77,0.26,0.29,0.04,2908,0.319392382897391,-0.163604456145809,0.165,1
"134",1591,3410,0.77,0.52,0.29,0,2499.5,-1.5,0.235912039618793,0.145,1
"135",1591,3765,0.77,0.51,0.29,0,2322,-1.5,0.224837491930827,0.145,1
"136",1591,4098,0.77,0.57,0.29,0,2155.5,-1.5,0.101274829120252,0.145,1
"137",1591,4252,0.77,0.61,0.29,0.11,2078.5,-0.0133824023092311,0.0501800076389321,0.2,1
"138",1591,4877,0.77,0.6,0.29,0,1766,-1.5,-0.00970096849602985,0.145,1
"139",1591,5391,0.77,0.47,0.29,0,1900,-1.5,-0.104267262268041,0.145,1
"140",1591,5508,0.77,0.23,0.29,0.01,1958.5,0.157257938473127,0.0163749294184077,0.15,1
"141",1591,5737,0.77,0.69,0.29,0.36,2073,-0.249763797542047,0.0446996970505572,0.325,2
"142",1591,5909,0.77,0.39,0.29,0,2159,-1.5,-0.0501800076389321,0.145,1
"143",1591,6185,0.77,0.51,0.29,0,2297,-1.5,-0.0128342754379119,0.145,1
"144",1591,6613,0.77,0.33,0.29,0,2511,-1.5,-0.0712550190902852,0.145,1
"145",1591,7366,0.77,0.29,0.29,0,2887.5,-1.5,-0.12201647299196,0.145,1
"146",1591,7667,0.77,0.21,0.29,0.61,3038,0.104372620033684,0.0484223228251973,0.45,2
"147",1591,7682,0.77,0.26,0.29,0,3045.5,-1.5,-0.163604456145809,0.145,1
"148",1591,8292,0.77,0.22,0.29,0.01,3350.5,0.157257938473127,0.118167840250922,0.15,1
"149",1591,8534,0.77,0.24,0.29,0,3471.5,-1.5,-0.193623268189154,0.145,1
"150",1591,8734,0.77,0.38,0.29,0.01,3571.5,-0.0642321157143759,0.0851828810428357,0.15,1
"151",1591,8875,0.77,0.21,0.29,0,3642,-1.5,-0.24327841708563,0.145,1
"152",1591,8975,0.77,0.21,0.29,0,3692,-1.5,-0.24327841708563,0.145,1
"153",1591,9067,0.77,0.21,0.29,0.01,3738,0.157257938473127,0.106762470807363,0.15,1
"154",1646,1902,0.74,0.31,0.29,0,3226,-1.5,0.39730782232369,0.145,1
"155",1646,2593,0.74,0.26,0.29,0.04,2880.5,0.319392382897391,-0.116424116424116,0.165,1
"156",1646,3410,0.74,0.52,0.29,0,2472,-1.5,0.160626737742731,0.145,1
"157",1646,3765,0.74,0.51,0.29,0,2294.5,-1.5,0.148672942906177,0.145,1
"158",1646,4098,0.74,0.57,0.29,0,2128,-1.5,0.0377606675117818,0.145,1
"159",1646,4252,0.74,0.61,0.29,0.11,2051,-0.0133824023092311,-0.00654377383366597,0.2,1
"160",1646,4877,0.74,0.6,0.29,0,1738.5,-1.5,-0.0651508192168698,0.145,1
"161",1646,5391,0.74,0.47,0.29,0,1872.5,-1.5,-0.03562912895727,0.145,1
"162",1646,5508,0.74,0.23,0.29,0.01,1931,0.157257938473127,0.0530901877559247,0.15,1
"163",1646,5737,0.74,0.69,0.29,0.36,2045.5,-0.249763797542047,-0.00295762646891084,0.325,2
"164",1646,5909,0.74,0.39,0.29,0,2131.5,-1.5,0.00654377383366597,0.145,1
"165",1646,6185,0.74,0.51,0.29,0,2269.5,-1.5,0.0574625484852096,0.145,1
"166",1646,6613,0.74,0.33,0.29,0,2483.5,-1.5,-0.0203634981391484,0.145,1
"167",1646,7366,0.74,0.29,0.29,0,2860,-1.5,-0.0733537209179735,0.145,1
"168",1646,7667,0.74,0.21,0.29,0.61,3010.5,0.104372620033684,-0.0861975642825709,0.45,2
"169",1646,7682,0.74,0.26,0.29,0,3018,-1.5,-0.116424116424116,0.145,1
"170",1646,8292,0.74,0.22,0.29,0.01,3323,0.157257938473127,-0.0154097948047115,0.15,1
"171",1646,8534,0.74,0.24,0.29,0,3444,-1.5,-0.147330998171507,0.145,1
"172",1646,8734,0.74,0.38,0.29,0.01,3544,-0.0642321157143759,0.135270255663033,0.15,1
"173",1646,8875,0.74,0.21,0.29,0,3614.5,-1.5,-0.198142452961234,0.145,1
"174",1646,8975,0.74,0.21,0.29,0,3664.5,-1.5,-0.198142452961234,0.145,1
"175",1646,9067,0.74,0.21,0.29,0.01,3710.5,0.157257938473127,0.137692213074756,0.15,1
"176",1902,2593,0.31,0.26,0,0.04,2752.5,-1.5,-0.348014047841842,0.02,0
"177",1902,3410,0.31,0.52,0,0,2344,-1.5,0.600705742062824,0,0
"178",1902,3765,0.31,0.51,0,0,2166.5,-1.5,0.613753349288779,0,0
"179",1902,4098,0.31,0.57,0,0,2000,-1.5,0.538500398083461,0,0
"180",1902,4252,0.31,0.61,0,0.11,1923,-1.5,0.491619309910043,0.055,0
"181",1902,4877,0.31,0.6,0,0,1610.5,-1.5,0.459010189154726,0,0
"182",1902,5391,0.31,0.47,0,0,1744.5,-1.5,0.321881901109258,0,0
"183",1902,5508,0.31,0.23,0,0.01,1803,-1.5,-0.0580582272035973,0.005,0
"184",1902,5737,0.31,0.69,0,0.36,1917.5,-1.5,0.0752688172043011,0.18,1
"185",1902,5909,0.31,0.39,0,0,2003.5,-1.5,0.306320056941244,0,0
"186",1902,6185,0.31,0.51,0,0,2141.5,-1.5,0.354238191027139,0,0
"187",1902,6613,0.31,0.33,0,0,2355.5,-1.5,0.265323702795397,0,0
"188",1902,7366,0.31,0.29,0,0,2732,-1.5,0.095777278361052,0,0
"189",1902,7667,0.31,0.21,0,0.61,2882.5,-1.5,-0.0270733246287165,0.305,1
"190",1902,7682,0.31,0.26,0,0,2890,-1.5,0.0463361480129365,0,0
"191",1902,8292,0.31,0.22,0,0.01,3195,-1.5,0.113786950791695,0.005,0
"192",1902,8534,0.31,0.24,0,0,3316,-1.5,-0.0222758798728647,0,0
"193",1902,8734,0.31,0.38,0,0.01,3416,-1.5,0.187983363349272,0.005,0
"194",1902,8875,0.31,0.21,0,0,3486.5,-1.5,-0.0270733246287165,0,0
"195",1902,8975,0.31,0.21,0,0,3536.5,-1.5,-0.0270733246287165,0,0
"196",1902,9067,0.31,0.21,0,0.01,3582.5,-1.5,0.185266476380825,0.005,0
"197",2593,3410,0.26,0.52,0.04,0,1998.5,-1.5,0.113168837955106,0.02,0
"198",2593,3765,0.26,0.51,0.04,0,1821,-1.5,0.17056343756721,0.02,0
"199",2593,4098,0.26,0.57,0.04,0,1654.5,-1.5,0.0543385215413445,0.02,0
"200",2593,4252,0.26,0.61,0.04,0.11,1577.5,-0.0717621957167031,0.100026257171751,0.075,0
"201",2593,4877,0.26,0.6,0.04,0,1265,-1.5,0.158223418098112,0.02,0
"202",2593,5391,0.26,0.47,0.04,0,1399,-1.5,0.264020981247463,0.02,0
"203",2593,5508,0.26,0.23,0.04,0.01,1457.5,-0.0205152484965555,-0.161437509706792,0.025,0
"204",2593,5737,0.26,0.69,0.04,0.36,1572,-0.0467784499489843,0.0522514009507582,0.2,1
"205",2593,5909,0.26,0.39,0.04,0,1658,-1.5,0.227162434511547,0.02,0
"206",2593,6185,0.26,0.51,0.04,0,1796,-1.5,0.0793530431462419,0.02,0
"207",2593,6613,0.26,0.33,0.04,0,2010,-1.5,0.165817056275923,0.02,0
"208",2593,7366,0.26,0.29,0.04,0,2386.5,-1.5,0.224080544722029,0.02,0
"209",2593,7667,0.26,0.21,0.04,0.61,2537,-0.150660588285548,-0.137692213074756,0.325,1
"210",2593,7682,0.26,0.26,0.04,0,2544.5,-1.5,0.22037422037422,0.02,0
"211",2593,8292,0.26,0.22,0.04,0.01,2849.5,-0.0205152484965555,-0.0946601680860851,0.025,0
"212",2593,8534,0.26,0.24,0.04,0,2970.5,-1.5,0.25409259104941,0.02,0
"213",2593,8734,0.26,0.38,0.04,0.01,3070.5,-0.0205152484965555,-0.04133257811926,0.025,0
"214",2593,8875,0.26,0.21,0.04,0,3141,-1.5,0.254114897300566,0.02,0
"215",2593,8975,0.26,0.21,0.04,0,3191,-1.5,0.254114897300566,0.02,0
"216",2593,9067,0.26,0.21,0.04,0.01,3237,-0.0205152484965555,-0.0817197687354243,0.025,0
"217",3410,3765,0.52,0.51,0,0,1412.5,-1.5,0.94014030970437,0,0
"218",3410,4098,0.52,0.57,0,0,1246,-1.5,0.82315918315362,0,0
"219",3410,4252,0.52,0.61,0,0.11,1169,-1.5,0.832239719563824,0.055,0
"220",3410,4877,0.52,0.6,0,0,856.5,-1.5,0.727264001137432,0,0
"221",3410,5391,0.52,0.47,0,0,990.5,-1.5,0.58391848077039,0,0
"222",3410,5508,0.52,0.23,0,0.01,1049,-1.5,-0.28347495083226,0.005,0
"223",3410,5737,0.52,0.69,0,0.36,1163.5,-1.5,0.351421514809087,0.18,1
"224",3410,5909,0.52,0.39,0,0,1249.5,-1.5,0.563033972012607,0,0
"225",3410,6185,0.52,0.51,0,0,1387.5,-1.5,0.379579648040776,0,0
"226",3410,6613,0.52,0.33,0,0,1601.5,-1.5,0.504005227102499,0,0
"227",3410,7366,0.52,0.29,0,0,1978,-1.5,0.393472505323654,0,0
"228",3410,7667,0.52,0.21,0,0.61,2128.5,-1.5,0.00393137528840014,0.305,1
"229",3410,7682,0.52,0.26,0,0,2136,-1.5,0.341331817703303,0,0
"230",3410,8292,0.52,0.22,0,0.01,2441,-1.5,0.0753778361444409,0.005,0
"231",3410,8534,0.52,0.24,0,0,2562,-1.5,0.21183793160517,0,0
"232",3410,8734,0.52,0.38,0,0.01,2662,-1.5,-0.0313403367566968,0.005,0
"233",3410,8875,0.52,0.21,0,0,2732.5,-1.5,0.200500139708407,0,0
"234",3410,8975,0.52,0.21,0,0,2782.5,-1.5,0.200500139708407,0,0
"235",3410,9067,0.52,0.21,0,0.01,2828.5,-1.5,0.102215757498404,0.005,0
"236",3765,4098,0.51,0.57,0,0,1068.5,-1.5,0.845696327520566,0,0
"237",3765,4252,0.51,0.61,0,0.11,991.5,-1.5,0.815745025403399,0.055,0
"238",3765,4877,0.51,0.6,0,0,679,-1.5,0.751327134910039,0,0
"239",3765,5391,0.51,0.47,0,0,813,-1.5,0.562325371963304,0,0
"240",3765,5508,0.51,0.23,0,0.01,871.5,-1.5,-0.224837491930827,0.005,0
"241",3765,5737,0.51,0.69,0,0.36,986,-1.5,0.337802231003902,0.18,1
"242",3765,5909,0.51,0.39,0,0,1072,-1.5,0.537678093667097,0,0
"243",3765,6185,0.51,0.51,0,0,1210,-1.5,0.399759903961585,0,0
"244",3765,6613,0.51,0.33,0,0,1424,-1.5,0.47519917037599,0,0
"245",3765,7366,0.51,0.29,0,0,1800.5,-1.5,0.361936061126549,0,0
"246",3765,7667,0.51,0.21,0,0.61,1951,-1.5,-0.0348700064447854,0.305,1
"247",3765,7682,0.51,0.26,0,0,1958.5,-1.5,0.307379029198661,0,0
"248",3765,8292,0.51,0.22,0,0.01,2263.5,-1.5,0.0859564028262148,0.005,0
"249",3765,8534,0.51,0.24,0,0,2384.5,-1.5,0.176113358772085,0,0
"250",3765,8734,0.51,0.38,0,0.01,2484.5,-1.5,-0.0156607596903922,0.005,0
"251",3765,8875,0.51,0.21,0,0,2555,-1.5,0.210693419222717,0,0
"252",3765,8975,0.51,0.21,0,0,2605,-1.5,0.210693419222717,0,0
"253",3765,9067,0.51,0.21,0,0.01,2651,-1.5,0.112468048955716,0.005,0
"254",4098,4252,0.57,0.61,0,0.11,825,-1.5,0.920599184944994,0.055,0
"255",4098,4877,0.57,0.6,0,0,512.5,-1.5,0.692678974393411,0,0
"256",4098,5391,0.57,0.47,0,0,646.5,-1.5,0.494148116736418,0,0
"257",4098,5508,0.57,0.23,0,0.01,705,-1.5,-0.197269927812434,0.005,0
"258",4098,5737,0.57,0.69,0,0.36,819.5,-1.5,0.291305568144094,0.18,1
"259",4098,5909,0.57,0.39,0,0,905.5,-1.5,0.487424759640242,0,0
"260",4098,6185,0.57,0.51,0,0,1043.5,-1.5,0.441636925934056,0,0
"261",4098,6613,0.57,0.33,0,0,1257.5,-1.5,0.480688862406826,0,0
"262",4098,7366,0.57,0.29,0,0,1634,-1.5,0.377036661604878,0,0
"263",4098,7667,0.57,0.21,0,0.61,1784.5,-1.5,0.0510789988003432,0.305,1
"264",4098,7682,0.57,0.26,0,0,1792,-1.5,0.330636088700723,0,0
"265",4098,8292,0.57,0.22,0,0.01,2097,-1.5,0.0224299101714192,0.005,0
"266",4098,8534,0.57,0.24,0,0,2218,-1.5,0.204314728174936,0,0
"267",4098,8734,0.57,0.38,0,0.01,2318,-1.5,-0.0274653183229575,0.005,0
"268",4098,8875,0.57,0.21,0,0,2388.5,-1.5,0.249444042685171,0,0
"269",4098,8975,0.57,0.21,0,0,2438.5,-1.5,0.249444042685171,0,0
"270",4098,9067,0.57,0.21,0,0.01,2484.5,-1.5,0.10067025977155,0.005,0
"271",4252,4877,0.61,0.6,0.11,0,435.5,-1.5,0.770043006792799,0.055,0
"272",4252,5391,0.61,0.47,0.11,0,569.5,-1.5,0.588656719185853,0.055,0
"273",4252,5508,0.61,0.23,0.11,0.01,628,-0.0353332626668787,-0.245053823712455,0.06,0
"274",4252,5737,0.61,0.69,0.11,0.36,742.5,0.268997833259,0.306320056941244,0.235,1
"275",4252,5909,0.61,0.39,0.11,0,828.5,-1.5,0.555275325767129,0.055,0
"276",4252,6185,0.61,0.51,0.11,0,966.5,-1.5,0.446629629293263,0.055,0
"277",4252,6613,0.61,0.33,0.11,0,1180.5,-1.5,0.517558119999761,0.055,0
"278",4252,7366,0.61,0.29,0.11,0,1557,-1.5,0.420653286802422,0.055,0
"279",4252,7667,0.61,0.21,0.11,0.61,1707.5,-0.112048886096444,0.0598999620668731,0.36,1
"280",4252,7682,0.61,0.26,0.11,0,1715,-1.5,0.380473707186007,0.055,0
"281",4252,8292,0.61,0.22,0.11,0.01,2020,-0.0353332626668787,0.0287059636640812,0.06,0
"282",4252,8534,0.61,0.24,0.11,0,2141,-1.5,0.305314533270945,0.055,0
"283",4252,8734,0.61,0.38,0.11,0.01,2241,0.285878216122927,-0.0920813397572073,0.06,0
"284",4252,8875,0.61,0.21,0.11,0,2311.5,-1.5,0.311580474952895,0.055,0
"285",4252,8975,0.61,0.21,0.11,0,2361.5,-1.5,0.311580474952895,0.055,0
"286",4252,9067,0.61,0.21,0.11,0.01,2407.5,0.285878216122927,0.0598999620668731,0.06,0
"287",4877,5391,0.6,0.47,0,0,257,-1.5,0.768892039595585,0,0
"288",4877,5508,0.6,0.23,0,0.01,315.5,-1.5,-0.329832928865015,0.005,0
"289",4877,5737,0.6,0.69,0,0.36,430,-1.5,0.37956611795487,0.18,1
"290",4877,5909,0.6,0.39,0,0,516,-1.5,0.652862549237373,0,0
"291",4877,6185,0.6,0.51,0,0,654,-1.5,0.465496159672524,0,0
"292",4877,6613,0.6,0.33,0,0,868,-1.5,0.573025487177686,0,0
"293",4877,7366,0.6,0.29,0,0,1244.5,-1.5,0.476839332213006,0,0
"294",4877,7667,0.6,0.21,0,0.61,1395,-1.5,0.0200461593108088,0.305,1
"295",4877,7682,0.6,0.26,0,0,1402.5,-1.5,0.43744121474184,0,0
"296",4877,8292,0.6,0.22,0,0.01,1707.5,-1.5,0.137972892397453,0.005,0
"297",4877,8534,0.6,0.24,0,0,1828.5,-1.5,0.363241578628389,0,0
"298",4877,8734,0.6,0.38,0,0.01,1928.5,-1.5,-0.0336431555126244,0.005,0
"299",4877,8875,0.6,0.21,0,0,1999,-1.5,0.370853947249963,0,0
"300",4877,8975,0.6,0.21,0,0,2049,-1.5,0.370853947249963,0,0
"301",4877,9067,0.6,0.21,0,0.01,2095,-1.5,-0.0300692389662132,0.005,0
"302",5391,5508,0.47,0.23,0,0.01,449.5,-1.5,-0.514670824254579,0.005,0
"303",5391,5737,0.47,0.69,0,0.36,564,-1.5,0.501234669695036,0.18,1
"304",5391,5909,0.47,0.39,0,0,650,-1.5,0.849095211833328,0,0
"305",5391,6185,0.47,0.51,0,0,788,-1.5,0.482164948304957,0,0
"306",5391,6613,0.47,0.33,0,0,1002,-1.5,0.745261308049281,0,0
"307",5391,7366,0.47,0.29,0,0,1378.5,-1.5,0.634514762932063,0,0
"308",5391,7667,0.47,0.21,0,0.61,1529,-1.5,-0.2395625374191,0.305,1
"309",5391,7682,0.47,0.26,0,0,1536.5,-1.5,0.583769574453732,0,0
"310",5391,8292,0.47,0.22,0,0.01,1841.5,-1.5,-0.0648125774696665,0.005,0
"311",5391,8534,0.47,0.24,0,0,1962.5,-1.5,0.456002248532406,0,0
"312",5391,8734,0.47,0.38,0,0.01,2062.5,-1.5,-0.0354996396320084,0.005,0
"313",5391,8875,0.47,0.21,0,0,2133,-1.5,0.449118268303159,0,0
"314",5391,8975,0.47,0.21,0,0,2183,-1.5,0.449118268303159,0,0
"315",5391,9067,0.47,0.21,0,0.01,2229,-1.5,-0.0919880790500446,0.005,0
"316",5508,5737,0.23,0.69,0.01,0.36,622.5,-0.0753778361444409,-0.609868280448407,0.185,1
"317",5508,5909,0.23,0.39,0.01,0,708.5,-1.5,-0.437004532544875,0.005,0
"318",5508,6185,0.23,0.51,0.01,0,846.5,-1.5,0.155437335859155,0.005,0
"319",5508,6613,0.23,0.33,0.01,0,1060.5,-1.5,-0.383564251698769,0.005,0
"320",5508,7366,0.23,0.29,0.01,0,1437,-1.5,-0.34929179178385,0.005,0
"321",5508,7667,0.23,0.21,0.01,0.61,1587.5,0.0803618245901963,0.0682579731391336,0.31,1
"322",5508,7682,0.23,0.26,0.01,0,1595,-1.5,-0.323958492633092,0.005,0
"323",5508,8292,0.23,0.22,0.01,0.01,1900,-0.0101010101010101,-0.00344178175488121,0.01,0
"324",5508,8534,0.23,0.24,0.01,0,2021,-1.5,-0.195848822995926,0.005,0
"325",5508,8734,0.23,0.38,0.01,0.01,2121,-0.0101010101010101,0.208551191518667,0.01,0
"326",5508,8875,0.23,0.21,0.01,0,2191.5,-1.5,-0.165102618789528,0.005,0
"327",5508,8975,0.23,0.21,0.01,0,2241.5,-1.5,-0.165102618789528,0.005,0
"328",5508,9067,0.23,0.21,0.01,0.01,2287.5,-0.0101010101010101,0.184938269103464,0.01,0
"329",5737,5909,0.69,0.39,0.36,0,823,-1.5,0.535949274735114,0.18,1
"330",5737,6185,0.69,0.51,0.36,0,961,-1.5,0.0350345463653214,0.18,1
"331",5737,6613,0.69,0.33,0.36,0,1175,-1.5,0.47040926856099,0.18,1
"332",5737,7366,0.69,0.29,0.36,0,1551.5,-1.5,0.428376981326297,0.18,1
"333",5737,7667,0.69,0.21,0.36,0.61,1702,-0.0410046184052365,0.0270733246287165,0.485,2
"334",5737,7682,0.69,0.26,0.36,0,1709.5,-1.5,0.39730782232369,0.18,1
"335",5737,8292,0.69,0.22,0.36,0.01,2014.5,-0.0753778361444409,-0.00939525281766287,0.185,1
"336",5737,8534,0.69,0.24,0.36,0,2135.5,-1.5,0.275410878428146,0.18,1
"337",5737,8734,0.69,0.38,0.36,0.01,2235.5,0.134005042034562,-0.41071246684367,0.185,1
"338",5737,8875,0.69,0.21,0.36,0,2306,-1.5,0.239413125638258,0.18,1
"339",5737,8975,0.69,0.21,0.36,0,2356,-1.5,0.239413125638258,0.18,1
"340",5737,9067,0.69,0.21,0.36,0.01,2402,-0.0753778361444409,-0.397606277390366,0.185,1
"341",5909,6185,0.39,0.51,0,0,1047,-1.5,0.660716559037142,0,0
"342",5909,6613,0.39,0.33,0,0,1261,-1.5,0.877712296174827,0,0
"343",5909,7366,0.39,0.29,0,0,1637.5,-1.5,0.754103475481464,0,0
"344",5909,7667,0.39,0.21,0,0.61,1788,-1.5,-0.210908269798486,0.305,1
"345",5909,7682,0.39,0.26,0,0,1795.5,-1.5,0.694574851201974,0,0
"346",5909,8292,0.39,0.22,0,0.01,2100.5,-1.5,-0.127692045264361,0.005,0
"347",5909,8534,0.39,0.24,0,0,2221.5,-1.5,0.510777772641959,0,0
"348",5909,8734,0.39,0.38,0,0.01,2321.5,-1.5,-0.119114393630883,0.005,0
"349",5909,8875,0.39,0.21,0,0,2392,-1.5,0.493797166282374,0,0
"350",5909,8975,0.39,0.21,0,0,2442,-1.5,0.493797166282374,0,0
"351",5909,9067,0.39,0.21,0,0.01,2488,-1.5,-0.160572167221282,0.005,0
"352",6185,6613,0.51,0.33,0,0,1399,-1.5,0.687911422110989,0,0
"353",6185,7366,0.51,0.29,0,0,1775.5,-1.5,0.58235997167865,0,0
"354",6185,7667,0.51,0.21,0,0.61,1926,-1.5,-0.329546117245789,0.305,1
"355",6185,7682,0.51,0.26,0,0,1933.5,-1.5,0.53540501525108,0,0
"356",6185,8292,0.51,0.22,0,0.01,2238.5,-1.5,-0.300364508752279,0.005,0
"357",6185,8534,0.51,0.24,0,0,2359.5,-1.5,0.410306655011559,0,0
"358",6185,8734,0.51,0.38,0,0.01,2459.5,-1.5,0.0667642913116719,0.005,0
"359",6185,8875,0.51,0.21,0,0,2530,-1.5,0.407144159756719,0,0
"360",6185,8975,0.51,0.21,0,0,2580,-1.5,0.407144159756719,0,0
"361",6185,9067,0.51,0.21,0,0.01,2626,-1.5,0.0633553638222157,0.005,0
"362",6613,7366,0.33,0.29,0,0,1989.5,-1.5,0.863779296847558,0,0
"363",6613,7667,0.33,0.21,0,0.61,2140,-1.5,-0.361839246461208,0.305,1
"364",6613,7682,0.33,0.26,0,0,2147.5,-1.5,0.796115808201946,0,0
"365",6613,8292,0.33,0.22,0,0.01,2452.5,-1.5,-0.270042880017207,0.005,0
"366",6613,8534,0.33,0.24,0,0,2573.5,-1.5,0.601533953417519,0,0
"367",6613,8734,0.33,0.38,0,0.01,2673.5,-1.5,-0.242732400229777,0.005,0
"368",6613,8875,0.33,0.21,0,0,2744,-1.5,0.578002952139332,0,0
"369",6613,8975,0.33,0.21,0,0,2794,-1.5,0.578002952139332,0,0
"370",6613,9067,0.33,0.21,0,0.01,2840,-1.5,-0.152985424549977,0.005,0
"371",7366,7667,0.29,0.21,0,0.61,2516.5,-1.5,-0.329507972065685,0.305,1
"372",7366,7682,0.29,0.26,0,0,2524,-1.5,0.927472389140952,0,0
"373",7366,8292,0.29,0.22,0,0.01,2829,-1.5,-0.233016833053445,0.005,0
"374",7366,8534,0.29,0.24,0,0,2950,-1.5,0.672879041135594,0,0
"375",7366,8734,0.29,0.38,0,0.01,3050,-1.5,-0.22792286784072,0.005,0
"376",7366,8875,0.29,0.21,0,0,3120.5,-1.5,0.644407216305798,0,0
"377",7366,8975,0.29,0.21,0,0,3170.5,-1.5,0.644407216305798,0,0
"378",7366,9067,0.29,0.21,0,0.01,3216.5,-1.5,-0.167188774003771,0.005,0
"379",7667,7682,0.21,0.26,0.61,0,2674.5,-1.5,-0.305609546092751,0.305,1
"380",7667,8292,0.21,0.22,0.61,0.01,2979.5,-0.125694135897486,0.615198855358321,0.31,1
"381",7667,8534,0.21,0.24,0.61,0,3100.5,-1.5,-0.174758365283865,0.305,1
"382",7667,8734,0.21,0.38,0.61,0.01,3200.5,0.0803618245901963,-0.0495695800516423,0.31,1
"383",7667,8875,0.21,0.21,0.61,0,3271,-1.5,-0.145268233875829,0.305,1
"384",7667,8975,0.21,0.21,0.61,0,3321,-1.5,-0.145268233875829,0.305,1
"385",7667,9067,0.21,0.21,0.61,0.01,3367,-0.125694135897486,-0.205545509342978,0.31,1
"386",7682,8292,0.26,0.22,0,0.01,2987,-1.5,-0.25976511242228,0.005,0
"387",7682,8534,0.26,0.24,0,0,3108,-1.5,0.734519758999975,0,0
"388",7682,8734,0.26,0.38,0,0.01,3208,-1.5,-0.229207933206805,0.005,0
"389",7682,8875,0.26,0.21,0,0,3278.5,-1.5,0.70189445201522,0,0
"390",7682,8975,0.26,0.21,0,0,3328.5,-1.5,0.70189445201522,0,0
"391",7682,9067,0.26,0.21,0,0.01,3374.5,-1.5,-0.193664657414088,0.005,0
"392",8292,8534,0.22,0.24,0.01,0,3413,-1.5,-0.241920521636129,0.005,0
